amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended 
112-5079382-9579407	112-5079382-9579407	2025-03-11T02:06:04+00:00	2025-03-11T20:20:05+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	53.99	4.29					8.1		Topeka	Kansas	66610	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5	false			false
112-5086281-9293066	112-5086281-9293066	2025-03-11T02:03:54+00:00	2025-03-11T18:10:01+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Colorful Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-1A-Cream-3x5-US-V1	B0DBYY5XMP	Shipped	1	USD	38.99	2.3							PUEBLO WEST	CO	81007-1192	US		false			false
111-8988390-5853021	111-8988390-5853021	2025-03-11T01:26:17+00:00	2025-03-12T06:50:41+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet	N1338-1-Orange-6x9-US-V1	B0DBZ5DYF4	Shipped	1	USD	119.99	8.0					40.0		RIVER FOREST	IL	60305-1528	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
113-6613510-2477856	113-6613510-2477856	2025-03-11T01:16:43+00:00	2025-03-11T09:30:09+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resist	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	Shipped	1	USD	219.99	15.4							DUNN	NC	28334-2612	US		false			false
113-7953158-3662662	113-7953158-3662662	2025-03-11T00:33:37+00:00	2025-03-13T04:08:48+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet	N1338-1-Orange-6x9-US-V1	B0DBZ5DYF4	Shipped	1	USD	119.99	8.7							CHARLOTTE	NC	28205-1366	US		false			false
113-4528600-7702606	113-4528600-7702606	2025-03-11T00:16:28+00:00	2025-03-13T05:11:43+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Orange Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-8x10-US-V1	B0DBYSVWYJ	Shipped	1	USD	159.99	9.3					40.0		SAN DIEGO	CA	92109-6042	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
113-0726239-7064239	113-0726239-7064239	2025-03-10T23:20:20+00:00	2025-03-11T20:18:45+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	Shipped	1	USD	119.99	5.6					40.0		SHILOH	OH	44878-9022	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
111-2852061-6766639	111-2852061-6766639	2025-03-10T22:59:35+00:00	2025-03-11T04:25:35+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs In	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	Shipped	1	USD	69.99	3.92					14.0		NEW ALBANY	IN	47150-5740	US	PLM-478af82e-3608-43d4-b17c-17d5ef409f54	false			false
112-0840464-5652246	112-0840464-5652246	2025-03-10T22:55:26+00:00	2025-03-12T02:12:08+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	Shipped	1	USD	69.99	3.54					17.5		TWINSBURG	OH	44087-1093	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
114-1313131-5332249	114-1313131-5332249	2025-03-10T22:48:14+00:00	2025-03-11T20:38:51+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs In	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	Shipped	1	USD	69.99	5.74					14.0		MONROVIA	CA	91016-4333	US	PLM-478af82e-3608-43d4-b17c-17d5ef409f54	false			false
113-4039350-6716245	113-4039350-6716245	2025-03-10T22:30:42+00:00	2025-03-11T07:59:37+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	USD	38.99	2.05					9.75		Port St Lucie	FL	34987	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
114-7473271-3391410	114-7473271-3391410	2025-03-10T21:20:18+00:00	2025-03-12T04:37:54+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Abstract Washable Rugs for Bedroom Non-Slip Orange Stain Resistant Dining Room Rug Rainbow Low-Pile Carpet	N1338-1-Orange-6x9-US-V1	B0DBZ5DYF4	Shipped	1	USD	119.99	5.6					40.0		JACKSON	MS	39211-2831	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
111-9021219-7284266	111-9021219-7284266	2025-03-10T21:00:27+00:00	2025-03-11T05:16:44+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Cream Colorful Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Res	G24267-1A-Cream-8x10-US-V1	B0DBYVNMF8	Shipped	1	USD	159.99	14.64							DENVER	CO	80203-1327	US		false			false
113-2667619-3575433	113-2667619-3575433	2025-03-10T20:49:46+00:00	2025-03-11T03:32:13+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Res	G24268-7-Black-8x10-US-V1	B0DBY8NGRN	Shipped	1	USD	159.99	6.6					40.0		MIDDLETON	WI	53562-5667	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
112-1318868-3338636	112-1318868-3338636	2025-03-10T20:35:19+00:00	2025-03-11T02:15:58+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Be	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	Shipped	1	USD	38.99	2.11					7.8		UNIONTOWN	OH	44685-7782	US	PLM-478af82e-3608-43d4-b17c-17d5ef409f54	false			false
112-8136556-7176262	112-8136556-7176262	2025-03-10T20:20:41+00:00	2025-03-11T06:39:57+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Res	G24268-7-Black-8x10-US-V1	B0DBY8NGRN	Shipped	1	USD	159.99	11.2							FOSTER	RI	02825-1254	US		false			false
111-8707064-3177820	111-8707064-3177820	2025-03-10T19:59:55+00:00	2025-03-11T20:28:16+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Area Rugs 9x12 Living Room - Large Washable Charcoal Black Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Traditional Floral Carpet Stain Re	G24268-7-Black-9x12-US-V1	B0DBYYXW44	Shipped	1	USD	199.99	12.5	6.06					6.06	LUBBOCK	TX	79407-8004	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	true			false
113-5425840-3338632	113-5425840-3338632	2025-03-10T19:58:17+00:00	2025-03-11T05:37:50+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor	amzn.gr.N1338-1-Orange-5x7-US--ynjwDd-VG	B0DBYYVZMX	Shipped	1	USD	45.99	4.74							RENTON	WA	98059-5169	US		false			false
112-2640841-4397863	112-2640841-4397863	2025-03-10T19:39:06+00:00	2025-03-19T11:18:02+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	53.99	3.19	0.95				8.1	0.95	BRIGHAM CITY	UT	84302-2636	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5,US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false
112-2640841-4397863	112-2640841-4397863	2025-03-10T19:39:06+00:00	2025-03-19T11:18:02+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resist	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	Shipped	1	USD	149.99	7.64	2.3				40.0	2.3	BRIGHAM CITY	UT	84302-2636	US	US Core Free Shipping Promotion A3JU1FCINF5SD0,PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
112-2419107-6992230	112-2419107-6992230	2025-03-10T19:32:29+00:00	2025-03-11T20:26:35+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant	N1338-3-Sage Green-8x10-US-V1	B0DBZGL9YS	Shipped	1	USD	159.99	9.6					40.0		NORTHPORT	AL	35476	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
114-4189052-1466601	114-4189052-1466601	2025-03-10T19:11:20+00:00	2025-03-11T15:20:55+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Be	G24267-5-Green-3x5-US-V1	B0DBVPWW8F	Shipped	1	USD	38.99	2.18					7.8		SAINT PETERSBURG	FL	33710-3643	US	PLM-478af82e-3608-43d4-b17c-17d5ef409f54	false			false
111-5139702-8906643	111-5139702-8906643	2025-03-10T18:50:57+00:00	2025-03-11T16:23:00+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	Shipped	1	USD	69.99	4.34							TEA	SD	57064-2422	US		false			false
112-2254950-7677033	112-2254950-7677033	2025-03-10T18:41:12+00:00	2025-03-11T02:14:06+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedr	N1338-3-Sage Green-3x5-US-V1	B0DBYMRB1C	Shipped	1	USD	38.99	2.26	2.99				7.8	2.99	HUNTERSVILLE	NC	28078-9126	US	PLM-478af82e-3608-43d4-b17c-17d5ef409f54	false			false
112-8074153-4448250	112-8074153-4448250	2025-03-10T17:55:53+00:00	2025-03-12T07:08:42+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	Shipped	1	USD	119.99	8.4					40.0		BOTHELL	WA	98021-7602	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
113-7782124-0547423	113-7782124-0547423	2025-03-10T17:53:39+00:00	2025-03-11T00:18:26+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Orange Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-1-Orange-9x12-US-V1	B0DBZ56PC3	Shipped	1	USD	199.99	13.2					40.0		LODI	CA	95242-2918	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
114-8398736-2267435	114-8398736-2267435	2025-03-10T17:51:31+00:00	2025-03-11T02:45:10+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Orange Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedroom	N1338-1-Orange-3x5-US-V1	B0DBZ7YNH5	Shipped	1	USD	38.99	3.02	2.99					2.99	MILTON	GA	30004-4974	US		false			false
111-9684236-8620219	111-9684236-8620219	2025-03-10T17:37:18+00:00	2025-03-11T06:23:27+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	53.99	4.64							PHOENIX	AZ	85048-2074	US		false			false
112-9466699-7594634	112-9466699-7594634	2025-03-10T17:30:48+00:00	2025-03-10T23:15:14+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs In	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	Shipped	1	USD	69.99	3.78					14.0		STEPHENVILLE	TX	76401-9433	US	PLM-478af82e-3608-43d4-b17c-17d5ef409f54	false			false
111-4676821-4260254	111-4676821-4260254	2025-03-10T17:14:22+00:00	2025-03-11T17:57:23+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resist	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	Shipped	1	USD	219.99	11.16					40.0		AFTON	OK	74331-6225	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
111-7989733-5951440	111-7989733-5951440	2025-03-10T17:06:50+00:00	2025-03-10T17:13:18+00:00	Cancelled	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resist	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	Cancelled	0										FITCHBURG	MA	01420-2108	US		false			false
113-6937097-4418616	113-6937097-4418616	2025-03-10T17:06:32+00:00	2025-03-11T06:54:23+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Beige Boho Rugs for Bedroom Soft Abstract Rug Ultra-Thin Modern Geometric Carpet Stain Resistant Ru	G24136-7-Beige-9x12-US-V1	B0DBZ767W8	Shipped	1	USD	109.99	9.21							NORTH LAS VEGAS	NV	89031-2431	US		false			false
113-0211996-5043436	113-0211996-5043436	2025-03-10T16:47:02+00:00	2025-03-11T20:49:56+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Modern Abstract Rainbow Dining Room Rugs In	N1338-3-Sage Green-5x7-US-V1	B0DBYV7V8N	Shipped	1	USD	69.99	4.62					14.0		LAKEWAY	TX	78734-5009	US	PLM-478af82e-3608-43d4-b17c-17d5ef409f54	false			false
114-7858666-7540238	114-7858666-7540238	2025-03-10T16:10:39+00:00	2025-03-12T09:33:12+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Charcoal Black Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Traditional Floral Carpet Stain Re	G24268-7-Black-9x12-US-V1	B0DBYYXW44	Shipped	1	USD	199.99	12.16					40.0		CARSON CITY	NV	89706-1765	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
113-5724311-3904244	113-5724311-3904244	2025-03-10T15:36:29+00:00	2025-03-13T05:06:18+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-P	G24267-1A-Cream-6x9-US-V1	B0DBYV567L	Shipped	1	USD	119.99	5.6	6.99				40.0	6.99	LARGO	FL	33773-4251	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1,US Core Free Shipping Promotion A3JU1FCINF5SD0	false			false
111-9090632-2605863	111-9090632-2605863	2025-03-10T15:05:09+00:00	2025-03-12T17:38:17+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Vintage Oriental Kitchen Rugs Low Pile Boho Carpet Throw Rugs for Living Room Be	amzn.gr.G24267-5-Green-3x5-US--mrQDsJ-LN	B0DBVPWW8F	Shipped	1	USD	25.99	1.82							RICHLANDS	NC	28574-6321	US		false			false
111-5174740-3195448	111-5174740-3195448	2025-03-10T15:01:28+00:00	2025-03-10T21:47:54+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Pink Modern Abstract Rainbow Dining Room Rugs Indoor C	N1338-2-Pink-5x7-US-V1	B0DBZ526W9	Shipped	1	USD	69.99	3.67					17.5		FORT LAUDERDALE	FL	33324-3371	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
114-9903298-0869827	114-9903298-0869827	2025-03-10T14:43:28+00:00	2025-03-14T19:42:01+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Colorful Traditional Floral Carpet Stain Re	G24267-1A-Cream-9x12-US-V1	B0DBYZ1P1H	Shipped	1	USD	199.99	18.0	1.92					1.92	SUMMERVILLE	SC	29486-5341	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	true			false
111-0928031-3262650	111-0928031-3262650	2025-03-10T14:23:54+00:00	2025-03-10T19:25:27+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Colorful Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-1A-Cream-3x5-US-V1	B0DBYY5XMP	Shipped	1	USD	38.99	1.75					9.75		TAYLORSVILLE	KY	40071-9778	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
111-2992396-5368246	111-2992396-5368246	2025-03-10T13:58:56+00:00	2025-03-11T16:22:36+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Sage Green Vintage Oriental Farmhouse Dining Room Rugs	G24267-5-Green-5x7-US-V1	B0DBVNT5V3	Shipped	1	USD	53.99	3.21					8.1		SUMTERVILLE	FL	33585-4904	US	PLM-44f1a543-7586-467b-b919-13409e37ffb5	false			false
112-8744040-3923422	112-8744040-3923422	2025-03-10T13:00:30+00:00	2025-03-11T02:16:30+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resist	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	Shipped	1	USD	219.99	18.15							DEER PARK	TX	77536-6310	US		false			false
112-3971675-1822639	112-3971675-1822639	2025-03-10T12:37:20+00:00	2025-03-11T21:09:02+00:00	Shipped	Amazon	Amazon.com			Standard	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Sage Green Abstract Rainbow Kitchen Rugs Modern Boho Carpet Throw Rugs for Living Room Bedr	amzn.gr.N1338-3-Sage_Green-3x5-lUG8M--LN	B0DBYMRB1C	Shipped	1	USD	25.99	1.56	6.99	0.42					COATESVILLE	PA	19320-5542	US		false			false
114-1318829-2276254	114-1318829-2276254	2025-03-10T12:29:48+00:00	2025-03-10T21:04:12+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Charcoal Black Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Traditional Floral Carpet Stain Res	G24268-7-Black-8x10-US-V1	B0DBY8NGRN	Shipped	1	USD	159.99	9.9					40.0		FORT WORTH	TX	76131-3977	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
114-3163574-0181851	114-3163574-0181851	2025-03-10T12:28:32+00:00	2025-03-11T05:33:31+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Cream Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resistant R	G24267-2-Beige-9x12-US-V1	B0DBVN24HV	Shipped	1	USD	199.99	9.6					40.0		OWINGS MILLS	MD	21117-6332	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
113-5311694-9629824	113-5311694-9629824	2025-03-10T08:16:50+00:00	2025-03-10T13:46:48+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Indigo Boho Rugs for Living Room Soft Abstract Bedroom Rug Ultra-Thin Modern Rainbow Carpet Stain Resistant Rug	N1338-9-Indigo-8x10-US-V1	B0DQ8FD32B	Shipped	1	USD	159.99	10.32					40.0		Phoenix	AZ	85085	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
114-9832778-1835468	114-9832778-1835468	2025-03-10T08:10:18+00:00	2025-03-16T00:18:55+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 8x10 - Large Sage Green Boho Rugs for Living Room Soft Vintage Bedroom Rug Ultra-Thin Distressed Oriental Carpet Stain Resist	G24267-5-Green-8x10-US-V1	B0DBVM69Y6	Shipped	1	USD	149.99	9.46					40.0		WESTMINSTER	CO	80234-2165	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
113-4009118-2929841	113-4009118-2929841	2025-03-10T07:33:32+00:00	2025-03-10T18:16:50+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Traditional Floral Washable Rugs for Bedroom Non-Slip Cream Stain Resistant Dining Room Rug Colorful Low-P	G24267-1A-Cream-6x9-US-V1	B0DBYV567L	Shipped	1	USD	119.99	7.1					40.0		NEW YORK	NY	10037-3439	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
114-3636625-8001000	114-3636625-8001000	2025-03-10T07:09:06+00:00	2025-03-10T14:55:53+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	USD	38.99	2.89					9.75		SOUTH SAN FRANCISCO	CA	94080-4029	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
111-8449562-5819406	111-8449562-5819406	2025-03-10T05:34:47+00:00	2025-03-15T17:34:58+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Area Rugs 9x12 Living Room - Large Washable Sage Green Boho Rugs for Bedroom Soft Vintage Rug Ultra-Thin Farmhouse Oriental Carpet Stain Resist	G24267-5-Green-9x12-US-V1	B0DBVMLB8P	Shipped	1	USD	219.99	14.85					40.0		WOODRIDGE	IL	60517-2815	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
114-4872559-2107431	114-4872559-2107431	2025-03-10T05:20:16+00:00	2025-03-10T21:53:31+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Charcoal Black Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-7-Black-3x5-US-V1	B0DBYP9F11	Shipped	1	USD	38.99	1.84					9.75		PHOENIX	AZ	85086-1583	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
112-3043497-3431468	112-3043497-3431468	2025-03-10T03:38:59+00:00	2025-03-10T18:46:26+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 3x5 Washable Area Rug - Small Entryway Rug Non-Slip Cream Colorful Vintage Traditional Floral Kitchen Rugs Low Pile Boho Carpet Throw Rugs for	G24268-1A-Cream-3x5-US-V1	B0DBYY5XMP	Shipped	1	USD	38.99	1.9					9.75		HAMILTON	OH	45013-1523	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
111-3049311-9573864	111-3049311-9573864	2025-03-10T03:14:54+00:00	2025-03-11T06:36:10+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG Washable Area Rug 5x7 - Boho Living Room Rug Stain Resistant Soft Bedroom Rug Ultra-Thin Orange Modern Abstract Rainbow Dining Room Rugs Indoor	N1338-1-Orange-5x7-US-V1	B0DBYYVZMX	Shipped	1	USD	69.99	4.4					17.5		FOREST LAKE	MN	55025-8553	US	PLM-323ee5ec-7cbd-4e1d-ad3d-346fc9c1b3ae	false			false
114-0587281-1549837	114-0587281-1549837	2025-03-10T02:26:48+00:00	2025-03-12T20:10:18+00:00	Shipped	Amazon	Amazon.com			Expedited	LUXRUG 6x9 Area Rug for Living Room - Large Oriental Washable Rugs for Bedroom Non-Slip Sage Green Stain Resistant Dining Room Rug Farmhouse Low-Pile	G24267-5-Green-6x9-US-V1	B0DBVJDNXF	Shipped	1	USD	119.99	7.6					40.0		KINGSPORT	TN	37664-3491	US	PLM-32cd2d9b-2c01-4d28-b851-62d1041dd6a1	false			false
